,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
177,177,,,— понимание стека технологий php / html / css / js / mysql. — опыт работы с php-фреймворками. — правильное понимание и использование ооп. — умение разбираться в чужом коде и использовать git. — базовые навыки работы с linux. — английский язык технический (для чтения документации).,"у нас есть программный комплекс, который автоматизирует работу контакт-центра. он состоит из модулей: — модуль дозвона. выдаёт операторам звонки так, чтобы базы хватило на всех и никто не сидел без дела. — модуль сценариев. с его помощью мы создаём сценарий разговора, а оператор с этим сценарием работает, в том числе добавляет данные в базу. — модуль отчётности. собирает результаты обзвона (статусы, время разговора, состояния операторов, очередей дозвона и т. д.) и выдаёт их пользователю в разных срезах. — модуль crm. отвечает за пошаговую обработку лидов различными пользователями и группами пользователей. — модуль аудиозаписей. записывает разговоры, позволяет искать, фильтровать, прослушивать, делать пометки. — панель администратора. управляет пользователями: создаёт новых, удаляет старых, присваивает им роли. — всевозможные личные кабинеты и интерфейсы. — интеграции с ведущими банками и операторами связи рф и стран ближнего зарубежья, работа с 1с-битрикс: маркетплейс и многое другое. этот программный комплекс мы написали сами. на нём работают 1100+ пользователей — сотрудники компании и подключённые к системе компании-партнёры. мы постоянно улучшаем и поддерживаем его. сейчас нам в команду требуется программист для разработки, поддержкии оптимизации веб-сервисов компании (преимущественно backend), а также для реализации интеграций с другими платформами. — понимание стека технологий php / html / css / js / mysql. — опыт работы с php-фреймворками. — правильное понимание и использование ооп. — умение разбираться в чужом коде и использовать git. — базовые навыки работы с linux. — английский язык технический (для чтения документации). у нас: — пятидневка, с 09:00 до 18:00 (с 10 до 19). — оформление по тк рф. — заработная плата от 60 000 до 90 000 рублей. переменная часть заработной платы зависит от своевременности и качества выполнения задач. мы не хотим, чтобы вы сидели на голом окладе, а наоборот — чтобы росли и развивались, предлагали идеи и зарабатывали больше денег. мы пересматриваем заработную плату раз в год, а за особо интересные решения выплачиваем отдельную особо интересную премию:) да, у нас нет теннисных столов, икс-боксов, массажных кресел и прочих ништяков, которыми подкупают профильные айти-компании. но есть сложный и интересный проект с утвержденным планом развития на год, возможность проявить себя и множество крутых задач. откликайтесь на вакансию, присылайте резюме. будем рады видеть вас в нашей команде!",программист php (middle),Санкт-Петербург,,90000.0,Смартер,2019-10-07T09:51:00+0300,between3And6,full,fullDay,MySQL|Git|JavaScript|PHP|HTML|CSS|Linux
