,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1174,1174,"управление инфраструктурными проектами: планирование, организация и контроль работ проекта; управление созданием и ведением проектной документации; бюджетирование, расчет и сбор финансово-экономических показателей проекта; выбор и утверждение технического решения; поиск и выбор поставщика решения, договорная работа с поставщиком решений; координация и взаимодействие с функциональными заказчиками, смежными группами и командой исполнителя; проведение оценки результатов проекта, формирование отчетности и презентаций по ходу планирования и реализации проекта.","оформление согласно тк рф, социальные гарантии; конкурентоспособная «белая» заработная плата; участие в масштабных it- проектах, отличные возможности для профессионального развития; корпоративное обучение (вебинары, тренинги, конференции и пр.); работа в молодой увлеченной команде профессионалов, доброжелательной атмосфере; участие в различных спортивных мероприятиях и интеллектуальных играх. у нас есть команды по футболу, волейболу и баскетболу. мы регулярно проводим турниры по теннису, шахматам, игры «что? где? когда?», спартакиады, лыжные гонки и пр.","высшее образование; наличие завершенных ит-проектов – не менее двух, предпочтительно инфраструктурные проекты. компетенции в части администрирования инфраструктуры : - серверная и\или сетевая; - инфраструктура рабочего места; наличие дополнительного образования или сертификации по проектному управлению; знания ms office, ms visio, ms project на уровне продвинутого пользователя; опыт работы с jira, conflunce; опыт работы системным или сетевым администратором \ руководителем ит-отдела не менее 2х лет. оформление согласно тк рф, социальные гарантии; конкурентоспособная «белая» заработная плата; участие в масштабных it- проектах, отличные возможности для профессионального развития; корпоративное обучение (вебинары, тренинги, конференции и пр.); работа в молодой увлеченной команде профессионалов, доброжелательной атмосфере; участие в различных спортивных мероприятиях и интеллектуальных играх. у нас есть команды по футболу, волейболу и баскетболу. мы регулярно проводим турниры по теннису, шахматам, игры «что? где? когда?», спартакиады, лыжные гонки и пр.","гск «югория» - стабильно и активно развивающаяся страховая компания. компания входит в топ-20 крупнейших страховщиков россии. мы понимаем, что успех компании на современном рынке определяется ее технологичностью и скоростью реализации инновационных проектов, таким образом, ит играют ключевую роль в формировании стратегии развития нашей компании. в настоящее время в департаменте ит открыта вакансия руководитель инфраструктурных проектов. управление инфраструктурными проектами: планирование, организация и контроль работ проекта; управление созданием и ведением проектной документации; бюджетирование, расчет и сбор финансово-экономических показателей проекта; выбор и утверждение технического решения; поиск и выбор поставщика решения, договорная работа с поставщиком решений; координация и взаимодействие с функциональными заказчиками, смежными группами и командой исполнителя; проведение оценки результатов проекта, формирование отчетности и презентаций по ходу планирования и реализации проекта. высшее образование; наличие завершенных ит-проектов – не менее двух, предпочтительно инфраструктурные проекты. компетенции в части администрирования инфраструктуры : - серверная и\или сетевая; - инфраструктура рабочего места; наличие дополнительного образования или сертификации по проектному управлению; знания ms office, ms visio, ms project на уровне продвинутого пользователя; опыт работы с jira, conflunce; опыт работы системным или сетевым администратором \ руководителем ит-отдела не менее 2х лет. оформление согласно тк рф, социальные гарантии; конкурентоспособная «белая» заработная плата; участие в масштабных it- проектах, отличные возможности для профессионального развития; корпоративное обучение (вебинары, тренинги, конференции и пр.); работа в молодой увлеченной команде профессионалов, доброжелательной атмосфере; участие в различных спортивных мероприятиях и интеллектуальных играх. у нас есть команды по футболу, волейболу и баскетболу. мы регулярно проводим турниры по теннису, шахматам, игры «что? где? когда?», спартакиады, лыжные гонки и пр.",руководительинфраструктурныхпроектов,Тюмень,,,Группа страховых компаний «Югория»,2019-09-12T09:35:47+0300,between1And3,full,fullDay,Управление проектами|MS Project|Оценка рисков|Организация мероприятий|Проведение презентаций
