,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1258,1258,прокачивать аккаунты в wow:classic. будет предоставлена пошаговая инструкция как это делать; играть в соответствии с графиком который можно выбрать самому;,,,"компания legionfarm ищет тебя. любишь компьютерные игры? мечтал зарабатывать на этом деньги? вместе мы создадим профессию будущего - геймер . мы хотим, чтобы ты и сотни миллионов игроков по всему миру получили возможность официально и легально зарабатывать деньги играя в игры. прокачивать аккаунты в wow:classic. будет предоставлена пошаговая инструкция как это делать; играть в соответствии с графиком который можно выбрать самому; нет опыта в wow? при отсутствии опыта в игре world of warcraft мы дадим пошаговую инструкцию как быстро прокачать персонажа если нет знания английского будет достаточно воспользоваться переводчиком отсутствие опыта вы можете компенсировать использование гайдов из интернета, youtube и др. главное сообразительность занятость : удаленно, полный день. оклад сдельный от 17 000р. - 34 000р. в месяц в зависимости от скорости и навыка в прокачки; возможности карьерного роста. если ты качаешь аккаунт быстро, то сможешь работать не за фиксированную стоимость, а за процент от заказа. будешь зарабатывать не от 17 000р. а от 35 000р. в месяц;",геймер,Тюмень,17000.0,34000.0,Геймгард,2019-10-07T16:59:41+0300,noExperience,full,remote,игровая индустрия|игры|Customer Service|service provider|Boost|booster|игрок|геймер|gamer|game|player|компьютерные игры|киберспорт|гейминг|world of warcraft|wow|wow: classic|wow: bfa|mmorpg
