,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1136,1136,,"работа с одной из самых высоконагруженных систем в россии в дружной команде ит- специалистов крупнейшей федеральной службы доставки. заработную плату обсуждаем (в зависимости от ожиданий кандидата и его уровня) самореализация, возможность развить и постоянно поддерживать технические и управленческие навыки . карьерный и зарплатный рост (прозрачная система мотивации ). оформление согласно тк рф. нет требований соблюдения дресс-кода. после испытательного срока в компании предусмотрено софинансирование фитнеса и дмс. возможность удаленной или частично удаленной работы","уверенные знания платформы 8.2 и 8.3. опыт в разработке 1с от 3 лет. умение разбираться в чужом коде; практические знания и навыки использования механизмов типовых конфигураций; умение писать сложные запросы, оптимизировать их; опыт работы с большими бд, с большим количеством пользователей ( от 500) опыт работы с управляемыми формами и скд; наличие опыта разработки и поддержки обменов данными (риб, работа с планами обмена, веб-сервисы, rest api); опыт работы с технологическим журналом. понимание планов запросов, и оптимизации кода 1с; приветствуются: * наличие сертификатов 1с по платформе; * опыт работы с решениями erp, упп, ут, ух., работа с одной из самых высоконагруженных систем в россии в дружной команде ит- специалистов крупнейшей федеральной службы доставки. заработную плату обсуждаем (в зависимости от ожиданий кандидата и его уровня) самореализация, возможность развить и постоянно поддерживать технические и управленческие навыки . карьерный и зарплатный рост (прозрачная система мотивации ). оформление согласно тк рф. нет требований соблюдения дресс-кода. после испытательного срока в компании предусмотрено софинансирование фитнеса и дмс. возможность удаленной или частично удаленной работы","boxberry работает на российском рынке с 2010 года и занимается доставкой посылок для интернет-магазинов и других компаний дистанционной торговли. boxberry в цифрах: клиентами boxberry являются более 5000 интернет-магазинов, в числе которых топ-200 российского и западного рынка e-commerce; территория присутствия - более 3000 отделений, в 550 городах россии и зарубежья; ежедневно компания обрабатывает и выдает в среднем 30 000 посылок; boxberry входит в тройку лидеров рынка услуг по доставке товаров дистанционной торговли; в направлении доставки для интернет-магазинов boxberry выполняет как доставку по россии, так и международную доставку. программисты в boxberry разрабатывают по в котором работает одновременно сотни внутренних пользователей. сейчас мы ищем специалиста для разработки в нетиповой конфигурации 1с : &quot;логистика&quot; , количество пользователей которой до 1000 человек. основные задачи: разработка нетиповой конфигурации 1с: «логистика» анализ, локализация и исправление возникающих ошибок; анализ производительности, оптимизация запросов, выработка рекомендаций по оптимизации (в т.ч. и архитектурным изменениям). участие в реализации отказоустойчивой архитектуры; уверенные знания платформы 8.2 и 8.3. опыт в разработке 1с от 3 лет. умение разбираться в чужом коде; практические знания и навыки использования механизмов типовых конфигураций; умение писать сложные запросы, оптимизировать их; опыт работы с большими бд, с большим количеством пользователей ( от 500) опыт работы с управляемыми формами и скд; наличие опыта разработки и поддержки обменов данными (риб, работа с планами обмена, веб-сервисы, rest api); опыт работы с технологическим журналом. понимание планов запросов, и оптимизации кода 1с; приветствуются: * наличие сертификатов 1с по платформе; * опыт работы с решениями erp, упп, ут, ух., работа с одной из самых высоконагруженных систем в россии в дружной команде ит- специалистов крупнейшей федеральной службы доставки. заработную плату обсуждаем (в зависимости от ожиданий кандидата и его уровня) самореализация, возможность развить и постоянно поддерживать технические и управленческие навыки . карьерный и зарплатный рост (прозрачная система мотивации ). оформление согласно тк рф. нет требований соблюдения дресс-кода. после испытательного срока в компании предусмотрено софинансирование фитнеса и дмс. возможность удаленной или частично удаленной работы","разработчик1спрограммист1с(эксплуатация,производительность1с)",Тюмень,,,Boxberry,2019-09-17T18:02:37+0300,between3And6,full,remote,1С программирование|разработка 1С|доработка 1С|платформа 1С|планы обмена|язык запросов|web-сервисы|доработка конфигураций|нетиповая 1С|управляемые формы|1С: Предприятие 8|Базы данных|Постановка задач разработчикам|Автоматизация|1С: Управление предприятием|1С: Управление Торговлей|1С: Управление Производственным Предприятием|ERP-системы на базе 1С
