,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
764,764,"разработка новых проектов, участие в тестировании и развертывании работа с существующими проектами участие в разработке архитектурных решений участие в код ревью",,"уверенное знание и опыт создания решений на основе javascript/ts, html5, css3 опыт работы с sass/less опыт работы с одним из фреймворков angularjs, angular, reactjs знакомство и работа с системами контроля версий например git, tfs знание и умение практически применять архитектурные практики умение и желание делиться опытом и знаниями с командой знание английского не ниже pre-intermediate","уверенное знание и опыт создания решений на основе javascript/ts, html5, css3 опыт работы с sass/less опыт работы с одним из фреймворков angularjs, angular, reactjs знакомство и работа с системами контроля версий например git, tfs знание и умение практически применять архитектурные практики умение и желание делиться опытом и знаниями с командой знание английского не ниже pre-intermediate плюсом будет: tdd, unit testing (karma, jasmine, etc) опыт работы с ionic опыт работы с другими языками опыт работы с ci/cd на проекте разработка новых проектов, участие в тестировании и развертывании работа с существующими проектами участие в разработке архитектурных решений участие в код ревью мы предлагаем вам: стать частью сильной команды интересные и важные задачи работа по современным стандартам официальное трудоустройство комфортный офис в центре, 5 минут до метро адмиралтейская работа с зарубежными заказчиками постоянное обучение, поддержка, поощрение сотрудников",middlefrontendengineer,Санкт-Петербург,90000.0,140000.0,Spark Equation,2019-10-08T17:57:14+0300,between1And3,full,fullDay,JavaScript|Ajax|CSS|HTML|AngularJS|Angular|React|Git|TDD|ReactJS
