,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
817,817,,"работа в стабильной компании; зп: 40000 руб; выплаты 2 раза в месяц; график работы – 5/2 с 9 до 18; оформление по тк рф; оплачиваемый отпуск, больничный; молодой дружный коллектив; уютный офис (15 мин. от м. бухарестская), чай, кофе, молоко - бесплатно",,"обязанности оптимизация страниц сайта предоставление отчетов и анализа результатов работа с текущими сайтами компании - редактирование и размещение информации, работы по изменению структуры и дизайна сайта (по необходимости). заведение и редактирование новостных материалов; наполнение контента в рамках новых проектов. продвижение сайта и ответственность за рост аудитории. seo, работа с внешними площадками требования знание инструментов продвижения; уверенный пользователь пк, знание программ mc office пунктуальность, уравновешенность, стрессоустойчивость, умение работать в режиме многозадачности; знания seo-оптимизации работа в стабильной компании; зп: 40000 руб; выплаты 2 раза в месяц; график работы – 5/2 с 9 до 18; оформление по тк рф; оплачиваемый отпуск, больничный; молодой дружный коллектив; уютный офис (15 мин. от м. бухарестская), чай, кофе, молоко - бесплатно",seo-специалистадминистраторсайта,Санкт-Петербург,40000.0,,РЕГИОНАЛЬНАЯ ГАЗОВАЯ КОМПАНИЯ,2019-09-24T12:56:03+0300,noExperience,full,fullDay,Adobe Photoshop|Наполнение контентом|CMS Wordpress|Joomla CMS|CorelDRAW
