,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
533,533,,"работа из дома; график 5/2 (рабочие дни могут выпадать на субботу и воскресенье), 40 рабочих часов в неделю; сдельная оплата, которая зависит от количества и сложности выполненных задач; оплачиваемое дистанционное обучение.","идеальное владение русским языком — это жизненно необходимо, потому что пользователь воспринимает нас в первую очередь через текст; возможность при необходимости работать в разных графиках; техническая компетентность, чтобы отвечать на вопросы про работу сайта и приложений; готовность к интенсивному обучению, в том числе самостоятельному; высокая скорость печати (вам же в помощь); оптимизм и желание помогать — без этого никуда работа из дома; график 5/2 (рабочие дни могут выпадать на субботу и воскресенье), 40 рабочих часов в неделю; сдельная оплата, которая зависит от количества и сложности выполненных задач; оплачиваемое дистанционное обучение.","мы ищем в команду общительных и ответственных людей, готовых помогать пользователям в любое время дня и ночи. если есть неугасимое желание помогать людям и любовь к сервисам яндекса — тогда тебе к нам! все наши сервисы классные и эмоциональные: музыка — крутой музыкальный сервис, который сам подсказывает нашим пользователям, что послушать сегодня, буквально читая мысли и предугадывая музыкальные желания. афиша — дарит возможность купить билет на любое мероприятие и получить положительные эмоции уже от процесса покупки, настолько всё красиво и удобно; кинопоиск — собрал все фильмы планеты и знает всё о публичных личностях киномира. там можно купить билет в кино или устроить кинопросмотр дома онлайн; телепрограмма — расписание всех телепередач у всегда под рукой с удобными персональными настройками и заботливыми напоминаниями, чтобы не пропустить ничего интересного :) служба поддержки в медиасервисах отзывчивая и дружелюбная, как и сервисы. наша задача — помогать пользователям во всём и быть источником хорошего настроения. что нужно делать: отвечать на письма пользователей на почте и в чате; доносить фидбек от пользователей, сообщать о багах и пожеланиях; общаться с разработкой, менеджерами и другими специалистами сервиса. возможны дополнительные задания, связанные с работой поддержки. идеальное владение русским языком — это жизненно необходимо, потому что пользователь воспринимает нас в первую очередь через текст; возможность при необходимости работать в разных графиках; техническая компетентность, чтобы отвечать на вопросы про работу сайта и приложений; готовность к интенсивному обучению, в том числе самостоятельному; высокая скорость печати (вам же в помощь); оптимизм и желание помогать — без этого никуда работа из дома; график 5/2 (рабочие дни могут выпадать на субботу и воскресенье), 40 рабочих часов в неделю; сдельная оплата, которая зависит от количества и сложности выполненных задач; оплачиваемое дистанционное обучение.",специалист в службу поддержки медиасервисов яндекса,Санкт-Петербург,,,Яндекс,2019-10-07T15:07:29+0300,noExperience,full,remote,Грамотность|Высокая скорость печати|Работа с большим объемом информации|Работа в команде
