,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
56,56,,,,"кто мы: международная группа компаний - обеспечивающая весь комплекс ит-услуг, направленных на развитие ит-инфраструктуры заказчика, его бизнеса в целом. мы использует лучшие решения от мировых производителей, имеем надежные площадки для хостинга инфраструктуры заказчика по всему миру, инвестируем и разрабатываем собственные ит-решения (rnd). как международный managed it service провайдер, развиваем услуги комплексного управления ит-инфраструктурой заказчиков поверх приватных инсталляций, публичных облаков и собственной сети цод. на развивающихся зарубежных рынках строим сеть собственных физических и облачных дата-центров. в россии компания занимается расширением интеграторского направления и развитием ит-аутсорсинга, услуг managed it поверх оборудования заказчиков или виртуальных дата-центров международных облачных поставщиков, продажей оборудования и по собственной разработки. в связи с расширением, в команду отдела маркетинга ищем ux/ui дизайнера. мы готовы вам поручить: — дизайн интерфейсов сайтов, лендингов, дашбордов; — разработку и развитие дизайн систем; — разработку внутренних страниц для существующих сайтов, следуя фирменному стилю и придерживаясь гайдлайнов. что для нас важно: — наличие портфолио; — отличное знание и опыт работы с adobe xd, figma, photoshop; — педантичность и внимательность к деталям и срокам; — любовь к юзабилити и минимализму; — опыт разработки дизайнов мобильных приложений будет плюсом. что вы получите от компании: работу в стабильной и развивающейся it-компании, лидирующей на рынке облачных технологий; полностью официальное оформление по тк рф, с полностью белой заработной платой и отпуском 28 дней; бонусы и премии по результатам работы; конкурентный уровень заработной платы, который мы готовы обсудить на собеседовании; график работы – стандартный, но с гибким подходом; высокопрофессиональную, молодую и дружную команду ит-специалистов, увлеченных своим делом; профессиональный рост и развитие вместе с проектами компании; корпоративные мероприятия; обучение за счет компании, в том числе и профессиональная сертификация; современный офис в центре города в бизнес-центре класса а (в пешей доступности от ст. м. чернышевская).",ui дизайнер,Санкт-Петербург,,,ITGLOBAL.COM,2019-10-04T17:10:24+0300,noExperience,full,fullDay,
