,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
518,518,"техническое консультирование клиентов компании по оборудованию соуэ; подбор оптимальной конфигурации оборудования в соответствии с техническим заданием и пожеланиями заказчика; подготовка технических заданий на разработку проектной документации; разработка проектной и рабочей документации по слаботочным системам, включая разделы: соуэ, скс, аупс, отс, скуд, сот и другие; обеспечение соответствия разрабатываемых проектов и технической документации стандартам, техническим условиям и другим нормативным документам по проектированию и строительству, а также заданию на их разработку; подготовка технической документации, включая эксплуатационную документацию и дополнительные материалы, размещаемые на сайте; ведение документов внутренней отчетности.","- график работы 5/2 с 09:15 до 18:00; - предусмотрено обучение радиоэлектронному оборудованию; - оформление по тк рф, - возможность профессионального и карьерного роста; - офис в 5 мин. от ст. м. московские ворота.",,"в компанию по поставкам импортной электротехнической продукции требуется инженер-проектировщик слаботочных систем. техническое консультирование клиентов компании по оборудованию соуэ; подбор оптимальной конфигурации оборудования в соответствии с техническим заданием и пожеланиями заказчика; подготовка технических заданий на разработку проектной документации; разработка проектной и рабочей документации по слаботочным системам, включая разделы: соуэ, скс, аупс, отс, скуд, сот и другие; обеспечение соответствия разрабатываемых проектов и технической документации стандартам, техническим условиям и другим нормативным документам по проектированию и строительству, а также заданию на их разработку; подготовка технической документации, включая эксплуатационную документацию и дополнительные материалы, размещаемые на сайте; ведение документов внутренней отчетности. - график работы 5/2 с 09:15 до 18:00; - предусмотрено обучение радиоэлектронному оборудованию; - оформление по тк рф, - возможность профессионального и карьерного роста; - офис в 5 мин. от ст. м. московские ворота.",инженер-проектировщиксоуэ,Санкт-Петербург,50000.0,65000.0,АРСТЕЛ,2019-09-30T17:42:51+0300,between1And3,full,fullDay,проектирование СОУЭ|слаботочные системы|Электрические системы и слаботочные системы|проектирование СКС|проектирование СКУД|Проектная документация
