,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
164,164,ведение проектов корпоративных/частных клиентов подбор специалистов для решения задач клиентов руководство командой специалистов выстраивание нового направления работы вместе с руководством компании обеспечение результатов для клиентов компании,"участие в запуске нового бизнес-направления для группы компаний возможность самостоятельно формировать структуру отдела вместе с руководством оклад + ежемесячный % с маржи (возможность самостоятельно влиять на свой доход) участие в разработке стратегии компании и выборе направления развития возможность работы как в южном, так и в северном районе города ведение проектов корпоративных/частных клиентов подбор специалистов для решения задач клиентов руководство командой специалистов выстраивание нового направления работы вместе с руководством компании обеспечение результатов для клиентов компании","практический опыт в интернет-маркетинге опыт работы в аналогичных сферах бизнеса желателен опыт управления интернет-проектами умение планировать и организовывать свою работу умение организовать работу команды специалистов наличие кейсов и результатов в предыдущих проектах, местах работы систематическое повышение своего профессионального уровня мы ищем не «наемного сотрудника» на оклад, а прежде всего партнера – человека с опытом работы в данной сфере, с которым можно на равных обсудить вопросы стратегии, выбора направления развития, путей достижения целей. который хочет развиваться как руководитель в диджитал-сфере. и который понимает, что от него будет в значительной мере зависеть результативность работы компании и его собственный доход. особенно будет здорово, если вам близки образовательные проекты, в т.ч. в сфере онлайн-образования. если вам это интересно, в сопроводительном письме укажите причину отклика на вакансию. и при наличии приложите ссылку на ваше портфолио/кейсы.","участие в запуске нового бизнес-направления для группы компаний возможность самостоятельно формировать структуру отдела вместе с руководством оклад + ежемесячный % с маржи (возможность самостоятельно влиять на свой доход) участие в разработке стратегии компании и выборе направления развития возможность работы как в южном, так и в северном районе города ведение проектов корпоративных/частных клиентов подбор специалистов для решения задач клиентов руководство командой специалистов выстраивание нового направления работы вместе с руководством компании обеспечение результатов для клиентов компании практический опыт в интернет-маркетинге опыт работы в аналогичных сферах бизнеса желателен опыт управления интернет-проектами умение планировать и организовывать свою работу умение организовать работу команды специалистов наличие кейсов и результатов в предыдущих проектах, местах работы систематическое повышение своего профессионального уровня мы ищем не «наемного сотрудника» на оклад, а прежде всего партнера – человека с опытом работы в данной сфере, с которым можно на равных обсудить вопросы стратегии, выбора направления развития, путей достижения целей. который хочет развиваться как руководитель в диджитал-сфере. и который понимает, что от него будет в значительной мере зависеть результативность работы компании и его собственный доход. особенно будет здорово, если вам близки образовательные проекты, в т.ч. в сфере онлайн-образования. если вам это интересно, в сопроводительном письме укажите причину отклика на вакансию. и при наличии приложите ссылку на ваше портфолио/кейсы.",руководительинтернет-проектов,Санкт-Петербург,60000.0,110000.0,Ардашев Александр Владимирович,2019-09-30T19:28:13+0300,between3And6,full,fullDay,Управление проектами|Работа в команде|Руководство коллективом|Управленческие навыки|Деловая коммуникация|Ориентация на результат|Интернет маркетинг|Ведение переговоров
