,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
667,667,"• анализ требований, декомпозиция задач • создание новых и поддержка существующих сервисов • проектирование и разработка модулей системы • refactoring • code-review • разработка unit-тестов • сопровождение текущего функционала • разработка и актуализация технической документации • участие в обсуждении и принятии архитектурных решений • активное взаимодействие с аналитиками, разработчиками, тестировщиками, специалистами сопровождения, работа в agile-команде",,"• высшее техническое образование • опыт работы на аналогичной должности не менее двух лет, опыт командной разработки. • знание основных методологий разработки программного обеспечения. • опыт разработки систем высокой нагрузки • опыт работы с субд oracle и программирования запросов sql • навыки проектирования структуры бд • умение разбираться в чужом коде, писать чистый и понятный код для других разработчиков, опыт написания автотестов. • опыт разработки на java ee – servlets, spring framework, spring web, spring data, spring boot, jdbc, hibernate, orm, gradle, jms, jax-ws, uml, junit, понимание restful ws, soap, опыт работы c jenkins, git, maven, системами управления конфигурациями, опыт работы с mq брокерами, знание микросервисной архитектуры. • коммуникабельность, внимание к деталям, умение работать в режиме многозадачности, хорошо развитые аналитические навыки, обязательность, ответственность, самостоятельность.","• анализ требований, декомпозиция задач • создание новых и поддержка существующих сервисов • проектирование и разработка модулей системы • refactoring • code-review • разработка unit-тестов • сопровождение текущего функционала • разработка и актуализация технической документации • участие в обсуждении и принятии архитектурных решений • активное взаимодействие с аналитиками, разработчиками, тестировщиками, специалистами сопровождения, работа в agile-команде • высшее техническое образование • опыт работы на аналогичной должности не менее двух лет, опыт командной разработки. • знание основных методологий разработки программного обеспечения. • опыт разработки систем высокой нагрузки • опыт работы с субд oracle и программирования запросов sql • навыки проектирования структуры бд • умение разбираться в чужом коде, писать чистый и понятный код для других разработчиков, опыт написания автотестов. • опыт разработки на java ee – servlets, spring framework, spring web, spring data, spring boot, jdbc, hibernate, orm, gradle, jms, jax-ws, uml, junit, понимание restful ws, soap, опыт работы c jenkins, git, maven, системами управления конфигурациями, опыт работы с mq брокерами, знание микросервисной архитектуры. • коммуникабельность, внимание к деталям, умение работать в режиме многозадачности, хорошо развитые аналитические навыки, обязательность, ответственность, самостоятельность. приветствуется: • опыт работы в банке, в консалтинге • знание банковских кредитных продуктов • знание crm-систем (требования, принцип построения, варианты реализации) • опыт интеграции информационных систем работа у нас — это: команда профессионалов, готовых поддержать ваши инициативы; мощное железо, дополнительные мониторы и всё, что нужно для продуктивной работы; возможность работы с новыми технологиями; обучение за счёт компании; офис в пешей доступности от метро - пл. карла фаберже; дмс; прозрачная система бонусов и премий, достойная зарплата — размер обсудим на собеседовании",back java разработчик банковского по,Санкт-Петербург,,,Сбербанк,2019-09-17T10:18:13+0300,noExperience,full,fullDay,
