,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
789,789,"общение с новыми и действующими клиентами компании ростелеком (работа с физическими лицами); продажа основных и дополнительных услуг компании; работа с входящим трафиком; оформление заявок на подключение (интернет, телевидение, телефония, мобильная связь; видеонаблюдение; умный дом); проведение консультации и информирование о дополнительных акциях и возможностях подключения различных услуг; продвижение услуг компании. ведение первичной отчетности",,,"общение с новыми и действующими клиентами компании ростелеком (работа с физическими лицами); продажа основных и дополнительных услуг компании; работа с входящим трафиком; оформление заявок на подключение (интернет, телевидение, телефония, мобильная связь; видеонаблюдение; умный дом); проведение консультации и информирование о дополнительных акциях и возможностях подключения различных услуг; продвижение услуг компании. ведение первичной отчетности требования: стрессоустойчивость, внимательность, активность, ответственность, клиентоориентированность, сообразительность. необходим опыт работы в продажах по телефону; навык работы с большим объемом информации; уверенный пользователь пк грамотная речь высокая лабильность условия: интересная работа в крупнейшей телекоммуникационной компании страны работа в комфортных офисах &quot;ростелеком&quot; официальное оформление по тк рф; белая заработная плата (оклад +ежемесячная премия); график работы 5/2 4-х часовой рабочий день. на выбор выходные воскресенье понедельник или понедельник вторник. 5/2 плавающие выходные (первый месяц- сб, вск. второй месяц вт, ср. третий месяц сб, вск, четвертый месяц чт, пт и дальше повторяется; веселый, дружный и молодой коллектив; возможность профессионального развития и карьерного роста; возможность реализовать себя и получить результат на практике; ежемесячные бонусы за выполнение и перевыполнение планов; обучение различным техникам продаж и продукту;",операторcall-центра(входящиезвонки),Санкт-Петербург,45000.0,,Ростелеком,2019-10-08T23:55:09+0300,between1And3,full,fullDay,B2C продажи|Активные продажи|Ведение переговоров|Управление продажами|Анализ продаж|Прямые продажи|B2C маркетинг|Аналитика продаж|Развитие продаж|Пользователь ПК|Деловое общение|Мотивация персонала|Телефонные переговоры|Работа в команде|Заключение договоров
