,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
402,402,,,,"wrike – американская компания со штаб-квартирой в калифорнии, разрабатывающая одноимённый продукт для управления проектами и совместной работы. мы создали один из лучших инструментов, который позволяет не только планировать задачи, но и успешно работать в команде. вместе с wrike уже стали эффективнее sony, adobe, paypal, ebay, nike, sap, mcdonalds, hootsuite и ещё 12 тыс. других компаний по всему миру. wrike – это лидирующий на рынке продукт, 5 офисов в россии и за рубежом и команда суперпрофессионалов, где каждый искренне любит то, что он делает. сейчас мы ищем младшего системного администратора в it-команду. ваши задачи будут связаны непосредственно с первой линией технической поддержки внутри компании. на этой позиции вы сможете получить опыт работы в международной компании, узнать как администрируется сеть с распределенной инфраструктурой, понять реальные проблемы пользователей в it-компании и научиться их решать, попрактиковать английский и развивать его. что для нас важно: желание работать и развиваться в сфере ит; готовность и умение общаться с коллегами, искренне желание помочь им в решении helpdesk задач и давать сервис высокого качества; базовые знания по стеку протоколов tcp/ip и модели osi, протоколам: dhcp, dns, smtp; готовность работать в active directory; базовые знания о железе: не должно быть проблем подобрать конфигурацию компьютера или ноутбука, собрать/разобрать; готовность работать с операционными системами gnu linux/ubuntu и mac os; знание английского языка на уровне переписки и чтения технической документации. мы предлагаем: высокая и полностью белая заработная плата; гибкий график работы; просторный офис в бизнес-центре класса «а» с массажным креслом, душем, кикером и xbox; бесплатные обеды в ресторане бизнес-центра; дмс со стоматологией; дмс для детей и родственников; частичная компенсация расходов на парковку; занятия английским языком в офисе (несколько групп разного уровня, в т. ч. с носителем языка); спортивные команды по футболу, баскетболу и волейболу; помощь в переезде кандидатам незабываемые корпоративные праздники и вечеринки.",младшийсистемныйадминистратор,Санкт-Петербург,,,Wrike,2019-10-07T12:48:57+0300,between1And3,full,fullDay,
