,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
49,49,разработка web-приложений на ruby on rails.,"оформление по тк рф социальный пакет: дмс (стоматология, стационар, услуги поликлиник), оплата мобильной связи внешнее и внутреннее обучение перспектива профессионального и карьерного развития.","понимание структуры web-приложения, организации клиент-серверного взаимодействия, работы http-протокола; понимание принципов mvc-паттерна, области его применения, его составляющих и их назначения; базовые знание nix систем, представление как запускать и конфигурировать приложения и сервисы (nginx/postgres/rabbitmq/etc).","ruby разработчик мы будем рады как опытным ruby разработчикам, так и талантливым новичкам, желающим профессионально овладеть языком ruby. мы разрабатываем web-приложения, используя гибкие методологии и стремимся к лучшим практикам – декомпозируем задачи с аналитиками (jira), разбираем код на ревью с сеньорами (gitlab), деплоим по ci(gitlab + docker) разработка web-приложений на ruby on rails. понимание структуры web-приложения, организации клиент-серверного взаимодействия, работы http-протокола; понимание принципов mvc-паттерна, области его применения, его составляющих и их назначения; базовые знание nix систем, представление как запускать и конфигурировать приложения и сервисы (nginx/postgres/rabbitmq/etc). плюсами будут: владение ruby и ruby on rails; опыт работы с бд (как с использованием orm, так и с “чистым” sql); опыт и стремление к fullstack-разработке; опыт интеграции со сторонним api (rest/soap); знание принципов работы систем контроля версий (git, git merge/rebase, gitflow и для чего это нужно); умение разворачивать проекты (ansible/docker/capistrano); знание принципов unit-тестирования и умение писать тесты; знание и опыт использования docker. оформление по тк рф социальный пакет: дмс (стоматология, стационар, услуги поликлиник), оплата мобильной связи внешнее и внутреннее обучение перспектива профессионального и карьерного развития.",rubyразработчик,Санкт-Петербург,,,Философия.ИТ,2019-09-17T18:50:23+0300,between1And3,full,fullDay,
