,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
613,613,"​​​​​ ведение и развитие проектов на разных этапах: от проектирования функционала до последующей поддержки работа в команде, постановка задач программистам и дизайнерам, контент-менеджерам, контроль их выполнения. прототипирование и написание технических заданий.","полный рабочий день (гибкое начало рабочего дня: 10:00-12:00) работа в офисе в 5 мин. от м. обводный канал адекватное руководство, перспективы роста дружный молодой коллектив из профессионалов в дизайне, программировании, управлении проектами. заработная плата по результатам собеседования с каждым кандидатом в зависимости от опыта и знаний. резюме без сопроводительного письма, которое расскажет о вашем опыте, не рассматриваются. также просьба сразу приложить ссылки на активные соцсети.","базовые знания в области веб-разработки (вы уже слышали, что такое html, cms, seo, юзабилити, прототип, макет и т.д.) желательно иметь опыт управления разработкой и поддержкой веб-проектов понимание используемых технологий, основ интернет-маркетинга, веб-аналитики понимание современных тенденций дизайна и юзабилити сайтов и приложений общая адекватность и способность находить общий язык со всеми - от руководителей до уборщиц грамотная письменная и устная речь высшее образование внимательность и аккуратность полный рабочий день (гибкое начало рабочего дня: 10:00-12:00) работа в офисе в 5 мин. от м. обводный канал адекватное руководство, перспективы роста дружный молодой коллектив из профессионалов в дизайне, программировании, управлении проектами. заработная плата по результатам собеседования с каждым кандидатом в зависимости от опыта и знаний. резюме без сопроводительного письма, которое расскажет о вашем опыте, не рассматриваются. также просьба сразу приложить ссылки на активные соцсети.","мы – интернет-агентство «айтроник», работаем с крупнейшими застройщиками санкт-петербурга и москвы, а также реализуем собственные интернет-проекты и веб-сервисы. ищем кандидата для работы над крупными проектами в области недвижимости (novostroy.su, novostroy.ru и другие), который будет помогать нам решать задачи в области веб-разработки и интернет-маркетинга. кандидатом на данную позицию мы видим себе человека со светлой головой и базовыми знаниями в нашей области. предполагается, что в процессе работы кандидат сможет приобрести недостающие знания. ​​​​​ ведение и развитие проектов на разных этапах: от проектирования функционала до последующей поддержки работа в команде, постановка задач программистам и дизайнерам, контент-менеджерам, контроль их выполнения. прототипирование и написание технических заданий. базовые знания в области веб-разработки (вы уже слышали, что такое html, cms, seo, юзабилити, прототип, макет и т.д.) желательно иметь опыт управления разработкой и поддержкой веб-проектов понимание используемых технологий, основ интернет-маркетинга, веб-аналитики понимание современных тенденций дизайна и юзабилити сайтов и приложений общая адекватность и способность находить общий язык со всеми - от руководителей до уборщиц грамотная письменная и устная речь высшее образование внимательность и аккуратность полный рабочий день (гибкое начало рабочего дня: 10:00-12:00) работа в офисе в 5 мин. от м. обводный канал адекватное руководство, перспективы роста дружный молодой коллектив из профессионалов в дизайне, программировании, управлении проектами. заработная плата по результатам собеседования с каждым кандидатом в зависимости от опыта и знаний. резюме без сопроводительного письма, которое расскажет о вашем опыте, не рассматриваются. также просьба сразу приложить ссылки на активные соцсети.",менеджеринтернет-проектовменеджер-стажер,Санкт-Петербург,40000.0,80000.0,Интернет-агентство Айтроник,2019-10-08T13:38:49+0300,between1And3,full,fullDay,SEO|Веб-дизайн|Управление интернет-проектами|Прототипирование|Разработка технических заданий|Постановка задач разработчикам|руководство командой разработчиков|Управление проектами
