,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
184,184,,,,"в нашу быстрорастущую продуктовую команду по онлайн-продажам требуется специалист сопровождения. наша миссия – дать клиенту самый удобный, качественный и быстрый способ получить кредит, «не выходя из дома». если ты хочешь вместе с нами участвовать в создании крутого онлайн-сервиса – мы ждем тебя в нашей команде. задачи: разбор и оформление возникающих инцидентов, выполнение запросов от пользователей; участие в процессах внедрения и сопровождения систем; проведение процедур настройки и обновления сред разработки, обновления данных в бд и т.д. что нужно знать и уметь: понимание базовых принципов работы it инфраструктуры и сетевого общения разных компонентов; навыки технического анализа – умение анализировать логи, выявлять аномалии, задавать вопросы коллегам и находить причины проблем; системное мышление, умение правильно формулировать мысли и корректно их излагать; умение работать в режиме многозадачности; понимание основ баз данных и навыки составления sql-запросов. будет плюсом: опыт работы с elasticsearch, kibana, logstash, graylog; опыт работы с субд postgresql, ms sql, mysql, oracle; опыт работы с bmc remedy; желание развиваться в направлении devops и автоматизации. предложение: фиксированный оклад + прозрачная система премирования; социальный пакет: дмс, скидочные партнерские программы; уютный, светлый офис; команда, открытая самым смелым идеям; внутренние программы обучения и развития; высокий уровень ответственности и возможность самостоятельно принимать решения; атмосфера, где легко оставаться собой: минимум формализма, открытые коммуникации и! отсутствие дресс-кода.",специалистсопровождениятехнологиионлайн-продаж,Санкт-Петербург,,,Банк Хоум Кредит,2019-10-09T11:30:36+0300,between1And3,full,fullDay,SQL|MS SQL|Работа с базами данных|ORACLE|Helpdesk
