,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1268,1268,"активный поиск клиентов и партнеров; работа с департаментами по продвижению услуг компании; развитие имеющейся клиентской базы, её проработка; проведение презентаций, переговоров для клиентов и партнеров; анализ рынка, определение новых перспективных направлений развития (нефтепереработка, химическая промышленность, машиностроение).",работа в одной из крупнейших компаний россии в области автоматизации; официальное трудоустройство; достойное вознаграждение: оклад + бонусы (обсуждается индивидуально); командировки до 50% рабочего времени; возможность работать удаленно,"опыт работы на промышленных предприятиях или напрямую как с клиентами; обязателен опыт активных продаж крупным промышленным предприятиям; наличие клиентской базы ведущих отраслевых потребителей (се, это, асу тп, асу эр) рф; отличные коммуникативные навыки; амбициозность; ориентация на результат. работа в одной из крупнейших компаний россии в области автоматизации; официальное трудоустройство; достойное вознаграждение: оклад + бонусы (обсуждается индивидуально); командировки до 50% рабочего времени; возможность работать удаленно","активный поиск клиентов и партнеров; работа с департаментами по продвижению услуг компании; развитие имеющейся клиентской базы, её проработка; проведение презентаций, переговоров для клиентов и партнеров; анализ рынка, определение новых перспективных направлений развития (нефтепереработка, химическая промышленность, машиностроение). опыт работы на промышленных предприятиях или напрямую как с клиентами; обязателен опыт активных продаж крупным промышленным предприятиям; наличие клиентской базы ведущих отраслевых потребителей (се, это, асу тп, асу эр) рф; отличные коммуникативные навыки; амбициозность; ориентация на результат. работа в одной из крупнейших компаний россии в области автоматизации; официальное трудоустройство; достойное вознаграждение: оклад + бонусы (обсуждается индивидуально); командировки до 50% рабочего времени; возможность работать удаленно",холдинговыйменеджер,Тюмень,100000.0,300000.0,Энрима,2019-09-16T09:15:05+0300,between3And6,full,fullDay,B2B Продажи|Заключение договоров|АСУ ТП|АСУ ЭР|ЭТО|СЕ|Активные продажи|Развитие продаж|Нефтегазовое оборудование|Проведение презентаций
