,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
1129,1129,"обеспечение в работоспособном состоянии информационных систем (локальная сеть, сайт, телефония, офисная техника, доступ в интернет, программные продукты, серверы, система видеонаблюдения); сервисное обслуживание it-оборудования; ввод в эксплуатацию нового оборудования; настройка по;",работа в офисе с 9 до 18 5/2; стабильная выплата заработной платы;,практические знания семейства ос microsoft windows на уровне продвинутого пользователя; базовые знания аппаратного обеспечения; опыт ремонта пк на уровне блочного ремонта; дисциплинированность; коммуникабельность; способность планировать свою работу; ответственность; работа в офисе с 9 до 18 5/2; стабильная выплата заработной платы;,"в связи с расширением штата требуется it-специалист. обеспечение в работоспособном состоянии информационных систем (локальная сеть, сайт, телефония, офисная техника, доступ в интернет, программные продукты, серверы, система видеонаблюдения); сервисное обслуживание it-оборудования; ввод в эксплуатацию нового оборудования; настройка по; практические знания семейства ос microsoft windows на уровне продвинутого пользователя; базовые знания аппаратного обеспечения; опыт ремонта пк на уровне блочного ремонта; дисциплинированность; коммуникабельность; способность планировать свою работу; ответственность; работа в офисе с 9 до 18 5/2; стабильная выплата заработной платы;",it специалист,Тюмень,22000.0,25000.0,IT-Группа СВОИ,2019-09-20T12:05:36+0300,between1And3,full,fullDay,Системы видеонаблюдения|Ремонт ПК|Настройка сетевых подключений|Проектирование ЛВС|Мини-АТС|DHCP|Настройка DNS|Настройка ПК|Сборка ПК|Настройка ПО|Техническое обслуживание|Офисная техника|TCP/IP
