,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
367,367,"поиск информации в открытых источниках, структурирование данных, составление отчетов.",,"отличные аналитические способности, опыт работы с большими объемами данных.","поиск информации в открытых источниках, структурирование данных, составление отчетов. отличные аналитические способности, опыт работы с большими объемами данных. - возможен гибкий график, современный офис - возможна удаленная работа после испытательного срока, обучение, перспективы карьерного роста.",аналитик it аналитик,Санкт-Петербург,35000.0,55000.0,Blok.red,2019-09-20T19:53:39+0300,between1And3,full,flexible,Умение погружаться в нужную тему|Любовь к новым знаниям
