,Unnamed: 0,responsibility,conditions,requirement,description,name,city,salary_from,salary_to,employer,published_at,experience,employment,schedule,key_skills
373,373,,,,"ищем надежного тестировщика, который будет следить за нашими сервисами. что нужно будет делать: проводить функциональное и регрессионное тестирование составлять тестовые сценарии взаимодействовать с командой разработки участвовать в планированиях развивать процессы тестирования поддерживать документацию что для этого нужно: опыт ручного тестирования от 1 года умение писать тест-планы, тест-кейсы и баг-репорты наличие опыта функционального и регрессионного тестирования в работе мы используем slack и jira, agile. что мы предлагаем: свободу в принятии решений и отсутствие бюрократии небольшую команду разработки — у нас семейная атмосфера работу в офисе, но с гибким началом рабочего дня. мы remote-friendly и иногда можно работать из дома уровень дохода обсудим с вами удобный офис в центре города (ст.м. «технологический институт») возможность участия в конференциях и обучения за счет компании.",middleqa(тестировщик),Санкт-Петербург,60000.0,,iGooods,2019-10-08T17:21:41+0300,between1And3,full,fullDay,Регресионное тестирование|Функциональное тестирование|Test case|Тестирование|Тестирование пользовательского интерфейса|Проведение тестирований
